datetime,date,hour,aqi,co,pm2_5,pm10,no2,so2,o3,temperature,humidity,wind_speed,pressure,rainfall
2025-07-03 05:30:00,2025-07-03,5,3.0,664.09,49.01,53.88,7.72,1.25,57.5,32.16,64.38,2.82,97.55,0.31
2025-07-03 06:30:00,2025-07-03,6,3.0,664.46,46.05,50.92,7.5,1.28,55.99,32.16,64.38,2.82,97.55,0.31
2025-07-03 07:30:00,2025-07-03,7,3.0,671.93,42.37,47.44,8.31,1.39,54.63,32.16,64.38,2.82,97.55,0.31
2025-07-03 08:30:00,2025-07-03,8,3.0,676.68,39.68,44.8,9.02,1.49,56.26,32.16,64.38,2.82,97.55,0.31
2025-07-03 09:30:00,2025-07-03,9,3.0,662.65,34.23,38.43,7.4,1.34,69.23,32.16,64.38,2.82,97.55,0.31
2025-07-03 10:30:00,2025-07-03,10,3.0,652.0,33.76,37.26,5.65,1.22,86.2,32.16,64.38,2.82,97.55,0.31
2025-07-03 11:30:00,2025-07-03,11,3.0,648.27,38.81,41.93,4.09,1.15,105.88,32.16,64.38,2.82,97.55,0.31
2025-07-03 12:30:00,2025-07-03,12,3.0,634.99,37.71,39.91,2.51,0.84,123.12,32.16,64.38,2.82,97.55,0.31
2025-07-03 13:30:00,2025-07-03,13,3.0,614.87,36.18,37.92,2.03,0.69,130.34,32.16,64.38,2.82,97.55,0.31
2025-07-03 14:30:00,2025-07-03,14,3.0,599.01,37.04,38.75,1.96,0.68,135.69,32.16,64.38,2.82,97.55,0.31
2025-07-03 15:30:00,2025-07-03,15,4.0,589.38,37.37,39.2,2.11,0.71,140.19,32.16,64.38,2.82,97.55,0.31
2025-07-03 16:30:00,2025-07-03,16,4.0,581.31,36.34,38.35,2.58,0.76,141.08,32.16,64.38,2.82,97.55,0.31
2025-07-03 17:30:00,2025-07-03,17,3.0,575.22,34.03,36.2,3.36,0.81,139.49,32.16,64.38,2.82,97.55,0.31
2025-07-03 18:30:00,2025-07-03,18,3.0,593.39,33.91,36.87,6.37,1.1,129.22,32.16,64.38,2.82,97.55,0.31
2025-07-03 19:30:00,2025-07-03,19,3.0,637.18,36.43,40.93,9.97,1.53,113.63,32.16,64.38,2.82,97.55,0.31
2025-07-03 20:30:00,2025-07-03,20,3.0,680.04,39.09,44.99,11.68,1.8,102.4,32.16,64.38,2.82,97.55,0.31
2025-07-03 21:30:00,2025-07-03,21,3.0,707.89,40.7,47.18,12.36,1.94,92.14,32.16,64.38,2.82,97.55,0.31
2025-07-03 22:30:00,2025-07-03,22,3.0,739.7,42.45,49.06,12.67,2.0,84.68,32.16,64.38,2.82,97.55,0.31
2025-07-03 23:30:00,2025-07-03,23,3.0,758.95,43.91,49.96,12.35,1.87,80.29,32.16,64.38,2.82,97.55,0.31
2025-07-04 00:30:00,2025-07-04,0,3.0,762.04,44.81,50.34,11.73,1.49,75.57,31.73,68.34,2.19,97.56,3.54
2025-07-04 01:30:00,2025-07-04,1,3.0,768.61,46.21,51.95,11.35,1.23,69.64,31.73,68.34,2.19,97.56,3.54
2025-07-04 02:30:00,2025-07-04,2,3.0,770.26,47.4,53.42,10.93,1.11,64.56,31.73,68.34,2.19,97.56,3.54
2025-07-04 03:30:00,2025-07-04,3,3.0,769.72,48.82,55.1,10.67,1.06,60.57,31.73,68.34,2.19,97.56,3.54
2025-07-04 04:30:00,2025-07-04,4,4.0,772.62,50.35,56.79,10.65,1.03,56.34,31.73,68.34,2.19,97.56,3.54
2025-07-04 05:30:00,2025-07-04,5,4.0,777.54,51.84,58.39,10.93,1.05,52.84,31.73,68.34,2.19,97.56,3.54
2025-07-04 06:30:00,2025-07-04,6,4.0,760.57,50.51,56.69,10.21,1.22,57.68,31.73,68.34,2.19,97.56,3.54
2025-07-04 07:30:00,2025-07-04,7,3.0,759.48,47.02,53.67,11.02,1.34,58.46,31.73,68.34,2.19,97.56,3.54
2025-07-04 08:30:00,2025-07-04,8,3.0,755.92,45.34,52.38,10.86,1.4,63.89,31.73,68.34,2.19,97.56,3.54
2025-07-04 09:30:00,2025-07-04,9,3.0,641.62,38.34,42.75,4.57,0.99,100.64,31.73,68.34,2.19,97.56,3.54
2025-07-04 10:30:00,2025-07-04,10,3.0,594.64,36.32,39.59,2.54,0.79,116.97,31.73,68.34,2.19,97.56,3.54
2025-07-04 11:30:00,2025-07-04,11,3.0,572.06,38.98,41.94,1.74,0.73,126.23,31.73,68.34,2.19,97.56,3.54
2025-07-04 12:30:00,2025-07-04,12,3.0,544.03,39.08,41.69,1.37,0.63,130.12,31.73,68.34,2.19,97.56,3.54
2025-07-04 13:30:00,2025-07-04,13,3.0,500.5,35.89,38.16,1.23,0.54,128.62,31.73,68.34,2.19,97.56,3.54
2025-07-04 14:30:00,2025-07-04,14,3.0,475.83,34.58,36.79,1.25,0.53,128.71,31.73,68.34,2.19,97.56,3.54
2025-07-04 15:30:00,2025-07-04,15,3.0,465.41,34.29,36.58,1.41,0.56,131.26,31.73,68.34,2.19,97.56,3.54
2025-07-04 16:30:00,2025-07-04,16,3.0,460.62,34.28,36.78,1.88,0.62,133.03,31.73,68.34,2.19,97.56,3.54
2025-07-04 17:30:00,2025-07-04,17,3.0,461.95,34.33,37.1,2.71,0.71,133.86,31.73,68.34,2.19,97.56,3.54
2025-07-04 18:30:00,2025-07-04,18,3.0,490.66,36.04,39.88,6.25,1.06,125.93,31.73,68.34,2.19,97.56,3.54
2025-07-04 19:30:00,2025-07-04,19,3.0,544.09,38.97,44.69,10.49,1.59,110.6,31.73,68.34,2.19,97.56,3.54
2025-07-04 20:30:00,2025-07-04,20,3.0,596.94,41.1,48.43,12.65,1.94,97.45,31.73,68.34,2.19,97.56,3.54
2025-07-04 21:30:00,2025-07-04,21,3.0,634.44,41.44,49.19,13.66,2.06,84.88,31.73,68.34,2.19,97.56,3.54
2025-07-04 22:30:00,2025-07-04,22,3.0,675.49,41.69,49.41,14.37,2.1,75.48,31.73,68.34,2.19,97.56,3.54
2025-07-04 23:30:00,2025-07-04,23,3.0,702.04,41.21,48.29,14.55,2.0,68.82,31.73,68.34,2.19,97.56,3.54
2025-07-05 00:30:00,2025-07-05,0,3.0,698.45,39.19,45.14,13.11,1.66,67.1,32.46,64.19,1.79,97.47,0.24
2025-07-05 01:30:00,2025-07-05,1,3.0,691.93,37.07,42.27,11.15,1.35,68.17,32.46,64.19,1.79,97.47,0.24
2025-07-05 02:30:00,2025-07-05,2,3.0,683.37,34.88,39.42,9.6,1.12,70.16,32.46,64.19,1.79,97.47,0.24
2025-07-05 03:30:00,2025-07-05,3,3.0,660.06,31.92,35.76,7.71,0.96,75.4,32.46,64.19,1.79,97.47,0.24
2025-07-05 04:30:00,2025-07-05,4,3.0,651.22,30.43,34.04,7.25,0.87,73.22,32.46,64.19,1.79,97.47,0.24
2025-07-05 05:30:00,2025-07-05,5,3.0,649.36,29.83,33.55,7.32,0.82,68.78,32.46,64.19,1.79,97.47,0.24
2025-07-05 06:30:00,2025-07-05,6,3.0,650.55,29.67,33.9,7.71,0.87,63.8,32.46,64.19,1.79,97.47,0.24
2025-07-05 07:30:00,2025-07-05,7,3.0,655.0,29.65,34.91,8.71,1.02,59.55,32.46,64.19,1.79,97.47,0.24
2025-07-05 08:30:00,2025-07-05,8,3.0,654.26,29.37,35.47,9.05,1.16,61.35,32.46,64.19,1.79,97.47,0.24
2025-07-05 09:30:00,2025-07-05,9,3.0,560.07,21.76,26.12,4.84,0.85,100.28,32.46,64.19,1.79,97.47,0.24
2025-07-05 10:30:00,2025-07-05,10,3.0,516.18,18.36,21.78,3.15,0.7,115.54,32.46,64.19,1.79,97.47,0.24
2025-07-05 11:30:00,2025-07-05,11,3.0,496.75,18.53,21.68,2.47,0.65,123.15,32.46,64.19,1.79,97.47,0.24
2025-07-05 12:30:00,2025-07-05,12,3.0,462.29,17.11,19.81,1.7,0.54,129.96,32.46,64.19,1.79,97.47,0.24
2025-07-05 13:30:00,2025-07-05,13,3.0,419.79,15.39,17.77,1.46,0.48,127.25,32.46,64.19,1.79,97.47,0.24
2025-07-05 14:30:00,2025-07-05,14,3.0,396.42,14.76,17.05,1.47,0.46,124.05,32.46,64.19,1.79,97.47,0.24
2025-07-05 15:30:00,2025-07-05,15,3.0,391.17,15.11,17.62,2.01,0.53,121.55,32.46,64.19,1.79,97.47,0.24
2025-07-05 16:30:00,2025-07-05,16,3.0,398.41,16.3,19.35,3.28,0.68,118.71,32.46,64.19,1.79,97.47,0.24
2025-07-05 17:30:00,2025-07-05,17,3.0,410.67,17.65,21.35,5.17,0.87,114.86,32.46,64.19,1.79,97.47,0.24
2025-07-05 18:30:00,2025-07-05,18,3.0,434.39,19.3,23.88,8.35,1.18,105.52,32.46,64.19,1.79,97.47,0.24
2025-07-05 19:30:00,2025-07-05,19,2.0,464.96,20.74,26.34,11.19,1.49,92.53,32.46,64.19,1.79,97.47,0.24
2025-07-05 20:30:00,2025-07-05,20,2.0,492.61,21.51,27.88,12.51,1.61,81.99,32.46,64.19,1.79,97.47,0.24
2025-07-05 21:30:00,2025-07-05,21,2.0,500.39,22.0,29.09,12.87,1.56,71.14,32.46,64.19,1.79,97.47,0.24
2025-07-05 22:30:00,2025-07-05,22,2.0,513.32,23.03,31.3,13.61,1.55,60.98,32.46,64.19,1.79,97.47,0.24
2025-07-05 23:30:00,2025-07-05,23,2.0,515.18,23.37,32.32,14.33,1.41,51.46,32.46,64.19,1.79,97.47,0.24
2025-07-06 00:30:00,2025-07-06,0,2.0,502.43,23.01,31.84,14.49,1.19,43.14,31.16,70.86,1.77,97.41,15.02
2025-07-06 01:30:00,2025-07-06,1,2.0,486.37,23.08,31.28,14.1,1.05,37.18,31.16,70.86,1.77,97.41,15.02
2025-07-06 02:30:00,2025-07-06,2,2.0,469.75,23.81,31.33,13.42,0.95,33.96,31.16,70.86,1.77,97.41,15.02
2025-07-06 03:30:00,2025-07-06,3,2.0,444.35,24.24,30.38,11.71,0.97,36.81,31.16,70.86,1.77,97.41,15.02
2025-07-06 04:30:00,2025-07-06,4,2.0,432.99,23.92,28.82,11.03,0.93,36.83,31.16,70.86,1.77,97.41,15.02
2025-07-06 05:30:00,2025-07-06,5,2.0,428.62,23.31,27.35,10.81,0.89,35.78,31.16,70.86,1.77,97.41,15.02
2025-07-06 06:30:00,2025-07-06,6,2.0,425.92,21.04,25.18,10.8,0.9,34.81,31.16,70.86,1.77,97.41,15.02
2025-07-06 07:30:00,2025-07-06,7,2.0,428.9,19.86,25.06,11.72,1.08,32.62,31.16,70.86,1.77,97.41,15.02
2025-07-06 08:30:00,2025-07-06,8,2.0,429.05,19.3,25.57,12.45,1.3,30.16,31.16,70.86,1.77,97.41,15.02
2025-07-06 09:30:00,2025-07-06,9,2.0,322.44,12.26,17.34,6.78,0.99,58.2,31.16,70.86,1.77,97.41,15.02
2025-07-06 10:30:00,2025-07-06,10,2.0,294.92,10.23,14.68,4.75,0.84,69.03,31.16,70.86,1.77,97.41,15.02
2025-07-06 11:30:00,2025-07-06,11,2.0,296.17,10.87,15.16,3.89,0.8,76.92,31.16,70.86,1.77,97.41,15.02
2025-07-06 12:30:00,2025-07-06,12,2.0,304.98,11.64,15.37,2.85,0.65,88.42,31.16,70.86,1.77,97.41,15.02
2025-07-06 13:30:00,2025-07-06,13,2.0,313.15,12.68,15.99,2.17,0.56,97.63,31.16,70.86,1.77,97.41,15.02
2025-07-06 14:30:00,2025-07-06,14,3.0,319.85,14.86,17.97,1.89,0.54,105.32,31.16,70.86,1.77,97.41,15.02
2025-07-06 15:30:00,2025-07-06,15,3.0,327.19,17.24,20.33,1.9,0.56,111.79,31.16,70.86,1.77,97.41,15.02
2025-07-06 16:30:00,2025-07-06,16,3.0,330.95,18.85,22.05,2.17,0.59,114.9,31.16,70.86,1.77,97.41,15.02
2025-07-06 17:30:00,2025-07-06,17,3.0,333.77,19.61,22.98,2.72,0.63,115.51,31.16,70.86,1.77,97.41,15.02
2025-07-06 18:30:00,2025-07-06,18,3.0,345.38,20.25,24.07,4.47,0.79,109.97,31.16,70.86,1.77,97.41,15.02
2025-07-06 19:30:00,2025-07-06,19,3.0,363.47,20.73,25.11,6.56,1.0,100.59,31.16,70.86,1.77,97.41,15.02
2025-07-06 20:30:00,2025-07-06,20,2.0,372.81,20.19,24.71,7.54,1.1,92.58,31.16,70.86,1.77,97.41,15.02
2025-07-06 21:30:00,2025-07-06,21,2.0,365.4,19.01,23.4,7.95,1.1,82.79,31.16,70.86,1.77,97.41,15.02
2025-07-06 22:30:00,2025-07-06,22,2.0,364.64,18.33,22.93,8.4,1.1,74.81,31.16,70.86,1.77,97.41,15.02
2025-07-06 23:30:00,2025-07-06,23,2.0,359.3,17.61,22.12,8.57,1.06,68.51,31.16,70.86,1.77,97.41,15.02
2025-07-07 00:30:00,2025-07-07,0,2.0,351.71,17.26,21.89,8.69,0.98,62.65,32.05,67.35,1.27,97.45,0.83
2025-07-07 01:30:00,2025-07-07,1,2.0,349.5,17.42,22.75,8.96,0.98,56.61,32.05,67.35,1.27,97.45,0.83
2025-07-07 02:30:00,2025-07-07,2,2.0,349.63,17.65,23.7,9.08,1.0,51.67,32.05,67.35,1.27,97.45,0.83
2025-07-07 03:30:00,2025-07-07,3,2.0,349.96,17.84,24.58,9.05,1.04,48.2,32.05,67.35,1.27,97.45,0.83
2025-07-07 04:30:00,2025-07-07,4,2.0,347.34,17.88,25.22,8.88,1.08,45.89,32.05,67.35,1.27,97.45,0.83
2025-07-07 05:30:00,2025-07-07,5,2.0,344.61,17.93,25.72,8.83,1.13,44.32,32.05,67.35,1.27,97.45,0.83
2025-07-07 06:30:00,2025-07-07,6,2.0,345.99,18.08,26.29,8.9,1.24,43.8,32.05,67.35,1.27,97.45,0.83
2025-07-07 07:30:00,2025-07-07,7,2.0,369.17,18.81,27.81,10.05,1.44,41.32,32.05,67.35,1.27,97.45,0.83
2025-07-07 08:30:00,2025-07-07,8,2.0,397.32,20.27,30.06,10.53,1.64,41.34,32.05,67.35,1.27,97.45,0.83
2025-07-07 09:30:00,2025-07-07,9,2.0,422.48,22.69,32.96,10.01,1.77,46.85,32.05,67.35,1.27,97.45,0.83
2025-07-07 10:30:00,2025-07-07,10,3.0,442.15,27.12,37.67,9.17,1.87,57.73,32.05,67.35,1.27,97.45,0.83
2025-07-07 11:30:00,2025-07-07,11,3.0,450.7,35.53,46.29,7.67,1.94,75.82,32.05,67.35,1.27,97.45,0.83
2025-07-07 12:30:00,2025-07-07,12,3.0,393.34,34.09,43.95,5.76,1.63,85.08,32.05,67.35,1.27,97.45,0.83
2025-07-07 13:30:00,2025-07-07,13,3.0,346.58,28.5,37.33,4.83,1.38,83.57,32.05,67.35,1.27,97.45,0.83
2025-07-07 14:30:00,2025-07-07,14,3.0,331.33,26.26,34.49,4.65,1.3,83.54,32.05,67.35,1.27,97.45,0.83
2025-07-07 15:30:00,2025-07-07,15,2.0,316.94,24.56,32.56,4.49,1.22,84.7,32.05,67.35,1.27,97.45,0.83
2025-07-07 16:30:00,2025-07-07,16,2.0,289.87,22.05,29.87,4.37,1.11,84.21,32.05,67.35,1.27,97.45,0.83
2025-07-07 17:30:00,2025-07-07,17,2.0,267.07,19.62,27.25,4.62,1.06,82.53,32.05,67.35,1.27,97.45,0.83
2025-07-07 18:30:00,2025-07-07,18,2.0,292.86,19.67,28.44,9.08,1.42,70.65,32.05,67.35,1.27,97.45,0.83
2025-07-07 19:30:00,2025-07-07,19,2.0,349.58,21.54,32.71,14.85,2.07,54.81,32.05,67.35,1.27,97.45,0.83
2025-07-07 20:30:00,2025-07-07,20,2.0,395.55,23.24,36.68,18.36,2.63,44.78,32.05,67.35,1.27,97.45,0.83
2025-07-07 21:30:00,2025-07-07,21,2.0,424.48,24.49,39.37,20.27,2.95,38.31,32.05,67.35,1.27,97.45,0.83
2025-07-07 22:30:00,2025-07-07,22,3.0,440.17,25.35,40.79,20.76,2.95,34.62,32.05,67.35,1.27,97.45,0.83
2025-07-07 23:30:00,2025-07-07,23,3.0,433.75,25.07,39.88,20.12,2.82,33.68,32.05,67.35,1.27,97.45,0.83
2025-07-08 00:30:00,2025-07-08,0,2.0,383.08,22.66,35.86,16.79,2.64,37.18,31.84,69.82,1.38,97.47,12.04
2025-07-08 01:30:00,2025-07-08,1,2.0,356.44,20.92,33.71,14.92,2.52,38.02,31.84,69.82,1.38,97.47,12.04
2025-07-08 02:30:00,2025-07-08,2,2.0,336.11,19.23,32.12,13.46,2.38,37.99,31.84,69.82,1.38,97.47,12.04
2025-07-08 03:30:00,2025-07-08,3,2.0,302.9,16.56,29.79,11.3,2.18,40.18,31.84,69.82,1.38,97.47,12.04
2025-07-08 04:30:00,2025-07-08,4,2.0,275.65,14.41,28.16,9.87,2.02,41.34,31.84,69.82,1.38,97.47,12.04
2025-07-08 05:30:00,2025-07-08,5,2.0,253.87,12.87,27.21,9.01,1.91,41.69,31.84,69.82,1.38,97.47,12.04
2025-07-08 06:30:00,2025-07-08,6,2.0,234.7,11.71,26.77,8.51,1.87,41.62,31.84,69.82,1.38,97.47,12.04
2025-07-08 07:30:00,2025-07-08,7,2.0,224.97,11.1,27.03,8.04,1.93,42.58,31.84,69.82,1.38,97.47,12.04
2025-07-08 08:30:00,2025-07-08,8,2.0,213.16,10.87,27.32,6.71,1.88,48.07,31.84,69.82,1.38,97.47,12.04
2025-07-08 09:30:00,2025-07-08,9,2.0,158.07,7.88,19.79,3.04,0.98,66.58,31.84,69.82,1.38,97.47,12.04
2025-07-08 10:30:00,2025-07-08,10,2.0,144.93,6.85,15.69,1.73,0.62,74.27,31.84,69.82,1.38,97.47,12.04
2025-07-08 11:30:00,2025-07-08,11,2.0,143.81,6.83,14.38,1.53,0.52,77.03,31.84,69.82,1.38,97.47,12.04
2025-07-08 12:30:00,2025-07-08,12,2.0,145.69,6.73,13.41,1.59,0.49,78.8,31.84,69.82,1.38,97.47,12.04
2025-07-08 13:30:00,2025-07-08,13,2.0,147.98,6.32,12.28,1.68,0.48,79.32,31.84,69.82,1.38,97.47,12.04
2025-07-08 14:30:00,2025-07-08,14,2.0,149.82,5.78,11.16,1.83,0.48,79.42,31.84,69.82,1.38,97.47,12.04
2025-07-08 15:30:00,2025-07-08,15,2.0,152.99,5.36,10.42,2.09,0.51,79.7,31.84,69.82,1.38,97.47,12.04
2025-07-08 16:30:00,2025-07-08,16,2.0,156.23,5.31,10.49,2.63,0.6,79.17,31.84,69.82,1.38,97.47,12.04
2025-07-08 17:30:00,2025-07-08,17,2.0,160.5,5.25,10.53,3.34,0.71,78.33,31.84,69.82,1.38,97.47,12.04
2025-07-08 18:30:00,2025-07-08,18,2.0,205.04,6.22,12.66,8.34,1.25,67.22,31.84,69.82,1.38,97.47,12.04
2025-07-08 19:30:00,2025-07-08,19,1.0,277.35,8.36,17.15,14.66,2.04,52.15,31.84,69.82,1.38,97.47,12.04
2025-07-08 20:30:00,2025-07-08,20,2.0,338.93,10.63,21.64,18.74,2.57,41.84,31.84,69.82,1.38,97.47,12.04
2025-07-08 21:30:00,2025-07-08,21,2.0,379.67,12.48,24.87,20.85,2.73,34.31,31.84,69.82,1.38,97.47,12.04
2025-07-08 22:30:00,2025-07-08,22,2.0,404.55,13.81,26.71,21.54,2.66,30.33,31.84,69.82,1.38,97.47,12.04
2025-07-08 23:30:00,2025-07-08,23,2.0,402.76,14.07,26.2,20.83,2.39,29.79,31.84,69.82,1.38,97.47,12.04
2025-07-09 00:30:00,2025-07-09,0,2.0,349.34,12.53,23.07,16.6,2.08,35.58,30.84,71.74,1.79,97.58,7.32
2025-07-09 01:30:00,2025-07-09,1,2.0,323.97,11.9,21.98,14.48,1.87,36.6,30.84,71.74,1.79,97.58,7.32
2025-07-09 02:30:00,2025-07-09,2,2.0,311.58,11.66,21.75,13.4,1.71,35.72,30.84,71.74,1.79,97.58,7.32
2025-07-09 03:30:00,2025-07-09,3,2.0,300.52,11.37,21.61,12.49,1.59,34.89,30.84,71.74,1.79,97.58,7.32
2025-07-09 04:30:00,2025-07-09,4,2.0,283.73,10.85,21.41,11.27,1.52,35.56,30.84,71.74,1.79,97.58,7.32
2025-07-09 05:30:00,2025-07-09,5,2.0,263.18,10.39,21.8,10.16,1.5,36.8,30.84,71.74,1.79,97.58,7.32
2025-07-09 06:30:00,2025-07-09,6,2.0,250.5,10.24,22.31,9.72,1.55,36.79,30.84,71.74,1.79,97.58,7.32
2025-07-09 07:30:00,2025-07-09,7,2.0,253.99,10.59,23.38,10.68,1.65,34.83,30.84,71.74,1.79,97.58,7.32
2025-07-09 08:30:00,2025-07-09,8,2.0,253.42,10.75,24.19,11.27,1.69,34.9,30.84,71.74,1.79,97.58,7.32
2025-07-09 09:30:00,2025-07-09,9,1.0,220.64,9.09,19.92,9.01,1.46,41.7,30.84,71.74,1.79,97.58,7.32
2025-07-09 10:30:00,2025-07-09,10,1.0,197.82,7.8,16.12,7.04,1.26,47.43,30.84,71.74,1.79,97.58,7.32
2025-07-09 11:30:00,2025-07-09,11,1.0,178.2,7.01,13.55,5.27,1.07,54.27,30.84,71.74,1.79,97.58,7.32
2025-07-09 12:30:00,2025-07-09,12,2.0,148.73,5.59,10.49,3.04,0.7,64.31,30.84,71.74,1.79,97.58,7.32
2025-07-09 13:30:00,2025-07-09,13,2.0,138.89,4.75,9.07,2.52,0.57,67.21,30.84,71.74,1.79,97.58,7.32
2025-07-09 14:30:00,2025-07-09,14,2.0,138.43,4.34,8.53,2.71,0.56,66.83,30.84,71.74,1.79,97.58,7.32
2025-07-09 15:30:00,2025-07-09,15,2.0,155.13,4.42,8.79,4.57,0.8,62.27,30.84,71.74,1.79,97.58,7.32
2025-07-09 16:30:00,2025-07-09,16,1.0,184.38,5.05,9.73,7.66,1.07,54.61,30.84,71.74,1.79,97.58,7.32
2025-07-09 17:30:00,2025-07-09,17,1.0,214.86,5.79,10.51,10.51,1.21,48.23,30.84,71.74,1.79,97.58,7.32
2025-07-09 18:30:00,2025-07-09,18,1.0,250.06,6.82,12.26,13.77,1.33,39.85,30.84,71.74,1.79,97.58,7.32
2025-07-09 19:30:00,2025-07-09,19,1.0,293.96,8.25,15.44,16.92,1.6,32.05,30.84,71.74,1.79,97.58,7.32
2025-07-09 20:30:00,2025-07-09,20,1.0,331.21,9.62,18.47,18.65,1.81,27.14,30.84,71.74,1.79,97.58,7.32
2025-07-09 21:30:00,2025-07-09,21,2.0,363.61,10.79,20.16,20.09,1.92,23.15,30.84,71.74,1.79,97.58,7.32
2025-07-09 22:30:00,2025-07-09,22,2.0,392.25,11.81,21.01,21.17,1.87,19.87,30.84,71.74,1.79,97.58,7.32
2025-07-09 23:30:00,2025-07-09,23,2.0,407.08,12.35,20.76,21.55,1.64,18.08,30.84,71.74,1.79,97.58,7.32
2025-07-10 00:30:00,2025-07-10,0,2.0,392.81,12.03,18.85,19.89,1.3,19.28,28.07,84.64,2.29,97.78,21.92
2025-07-10 01:30:00,2025-07-10,1,2.0,378.39,11.98,17.57,17.68,1.07,20.82,28.07,84.64,2.29,97.78,21.92
2025-07-10 02:30:00,2025-07-10,2,2.0,363.06,11.92,16.57,15.57,0.92,22.43,28.07,84.64,2.29,97.78,21.92
2025-07-10 03:30:00,2025-07-10,3,2.0,333.73,11.3,15.53,12.87,0.85,26.53,28.07,84.64,2.29,97.78,21.92
2025-07-10 04:30:00,2025-07-10,4,2.0,326.35,11.29,15.73,12.04,0.84,25.92,28.07,84.64,2.29,97.78,21.92
2025-07-10 05:30:00,2025-07-10,5,2.0,328.02,11.55,16.26,12.06,0.87,23.71,28.07,84.64,2.29,97.78,21.92
2025-07-10 06:30:00,2025-07-10,6,2.0,337.75,11.15,16.45,12.61,1.01,21.28,28.07,84.64,2.29,97.78,21.92
2025-07-10 07:30:00,2025-07-10,7,2.0,357.28,11.41,17.93,12.38,1.31,21.41,28.07,84.64,2.29,97.78,21.92
2025-07-10 08:30:00,2025-07-10,8,2.0,369.19,12.0,19.34,11.32,1.56,26.44,28.07,84.64,2.29,97.78,21.92
2025-07-10 09:30:00,2025-07-10,9,2.0,300.31,10.59,16.74,9.06,1.43,44.0,28.07,84.64,2.29,97.78,21.92
2025-07-10 10:30:00,2025-07-10,10,2.0,275.97,11.04,16.77,7.8,1.37,53.39,28.07,84.64,2.29,97.78,21.92
2025-07-10 11:30:00,2025-07-10,11,2.0,268.85,12.33,17.85,7.35,1.37,58.61,28.07,84.64,2.29,97.78,21.92
2025-07-10 12:30:00,2025-07-10,12,2.0,269.79,13.97,19.27,7.28,1.39,61.36,28.07,84.64,2.29,97.78,21.92
2025-07-10 13:30:00,2025-07-10,13,2.0,281.42,17.25,22.53,7.59,1.42,63.34,28.07,84.64,2.29,97.78,21.92
2025-07-10 14:30:00,2025-07-10,14,2.0,294.13,21.52,26.64,7.49,1.38,67.1,28.07,84.64,2.29,97.78,21.92
2025-07-10 15:30:00,2025-07-10,15,3.0,289.61,28.29,32.88,5.1,1.21,83.79,28.07,84.64,2.29,97.78,21.92
2025-07-10 16:30:00,2025-07-10,16,3.0,282.16,31.06,35.2,4.92,1.12,93.58,28.07,84.64,2.29,97.78,21.92
2025-07-10 17:30:00,2025-07-10,17,3.0,276.09,29.31,33.19,5.94,1.09,93.33,28.07,84.64,2.29,97.78,21.92
2025-07-10 18:30:00,2025-07-10,18,3.0,285.11,27.21,31.87,8.79,1.24,84.45,28.07,84.64,2.29,97.78,21.92
2025-07-10 19:30:00,2025-07-10,19,3.0,315.66,26.82,33.38,12.37,1.58,70.23,28.07,84.64,2.29,97.78,21.92
2025-07-10 20:30:00,2025-07-10,20,3.0,345.15,26.98,35.44,14.43,1.87,59.31,28.07,84.64,2.29,97.78,21.92
2025-07-10 21:30:00,2025-07-10,21,3.0,373.92,27.7,37.82,16.07,2.03,50.23,28.07,84.64,2.29,97.78,21.92
2025-07-10 22:30:00,2025-07-10,22,3.0,407.34,29.12,40.8,17.75,2.12,41.99,28.07,84.64,2.29,97.78,21.92
2025-07-10 23:30:00,2025-07-10,23,3.0,429.94,30.06,42.6,19.0,2.0,35.62,28.07,84.64,2.29,97.78,21.92
2025-07-11 00:30:00,2025-07-11,0,3.0,434.63,29.96,42.22,19.17,1.7,31.01,30.23,71.62,1.15,97.78,1.85
2025-07-11 01:30:00,2025-07-11,1,3.0,436.9,29.74,41.56,18.72,1.45,27.05,30.23,71.62,1.15,97.78,1.85
2025-07-11 02:30:00,2025-07-11,2,3.0,438.49,29.45,40.8,18.2,1.25,23.82,30.23,71.62,1.15,97.78,1.85
2025-07-11 03:30:00,2025-07-11,3,3.0,432.67,28.66,39.65,17.35,1.13,21.79,30.23,71.62,1.15,97.78,1.85
2025-07-11 04:30:00,2025-07-11,4,3.0,424.61,27.62,38.44,16.56,1.07,20.14,30.23,71.62,1.15,97.78,1.85
2025-07-11 05:30:00,2025-07-11,5,3.0,412.15,26.28,36.98,15.86,1.09,19.29,30.23,71.62,1.15,97.78,1.85
2025-07-11 06:30:00,2025-07-11,6,2.0,396.75,24.42,34.66,15.15,1.25,19.81,30.23,71.62,1.15,97.78,1.85
2025-07-11 07:30:00,2025-07-11,7,2.0,403.96,23.1,33.24,15.7,1.54,18.97,30.23,71.62,1.15,97.78,1.85
2025-07-11 08:30:00,2025-07-11,8,2.0,408.91,21.59,31.45,16.19,1.75,19.49,30.23,71.62,1.15,97.78,1.85
2025-07-11 09:30:00,2025-07-11,9,2.0,375.23,18.9,27.65,13.99,1.74,26.47,30.23,71.62,1.15,97.78,1.85
2025-07-11 10:30:00,2025-07-11,10,2.0,342.48,17.72,25.68,11.41,1.7,35.12,30.23,71.62,1.15,97.78,1.85
2025-07-11 11:30:00,2025-07-11,11,2.0,304.93,18.79,25.73,8.82,1.61,48.69,30.23,71.62,1.15,97.78,1.85
